,source,target,weight,association,locus_tag,product,genome
1861,Ga0081607_122015,Ga0081607_116826,0.04924,positive,mobilis,JLW8,Methylotenera
1862,Ga0081607_11006,Ga0081607_117613,0.02024,positive,mobilis,JLW8,Methylotenera
1863,Ga0081607_11006,Ga0081607_11069,0.02046,positive,mobilis,JLW8,Methylotenera
1864,Ga0081607_11006,Ga0081629_12205,0.02089,positive,mobilis,JLW8,Methylotenera
1865,Ga0081607_11006,Ga0081607_110425,0.0211,positive,mobilis,JLW8,Methylotenera
1866,Ga0081607_11006,Ga0081629_10632,-0.02114,negative,mobilis,JLW8,Methylotenera
1867,Ga0081607_11006,Ga0081607_11358,0.02404,positive,mobilis,JLW8,Methylotenera
1868,Ga0081607_11006,Ga0081607_101323,0.03654,positive,mobilis,JLW8,Methylotenera
1869,Ga0081607_11235,Ga0081607_12213,-0.01919,negative,mobilis,JLW8,Methylotenera
1870,Ga0081607_11235,Ga0081607_11331,-0.01927,negative,mobilis,JLW8,Methylotenera
1871,Ga0081607_11235,Ga0081607_108214,0.01928,positive,mobilis,JLW8,Methylotenera
1872,Ga0081607_11235,Ga0081607_12214,-0.01965,negative,mobilis,JLW8,Methylotenera
1873,Ga0081607_11235,Ga0081607_10651,0.02059,positive,mobilis,JLW8,Methylotenera
1874,Ga0081607_11235,Ga0081607_11846,-0.02261,negative,mobilis,JLW8,Methylotenera
1875,Ga0081607_11235,Ga0081607_108640,-0.02365,negative,mobilis,JLW8,Methylotenera
1876,Ga0081607_11235,Ga0081607_10881,0.0248,positive,mobilis,JLW8,Methylotenera
1877,Ga0081607_11235,Ga0081607_12161,0.02497,positive,mobilis,JLW8,Methylotenera
1878,Ga0081607_11235,Ga0081607_10824,0.0275,positive,mobilis,JLW8,Methylotenera
1879,Ga0081607_11235,Ga0081607_10701,0.02875,positive,mobilis,JLW8,Methylotenera
1880,Ga0081607_11235,Ga0081607_11368,0.03015,positive,mobilis,JLW8,Methylotenera
1881,Ga0081607_11235,Ga0081607_11236,0.03444,positive,mobilis,JLW8,Methylotenera
1882,Ga0081607_111615,Ga0081607_114272,0.01936,positive,mobilis,JLW8,Methylotenera
1883,Ga0081607_111615,Ga0081607_108422,-0.02006,negative,mobilis,JLW8,Methylotenera
1884,Ga0081607_111615,Ga0081607_108454,0.02007,positive,mobilis,JLW8,Methylotenera
1885,Ga0081607_111615,Ga0081607_12214,0.02131,positive,mobilis,JLW8,Methylotenera
1886,Ga0081607_111615,Ga0081607_107914,0.0217,positive,mobilis,JLW8,Methylotenera
1887,Ga0081607_111615,Ga0081607_12213,0.02183,positive,mobilis,JLW8,Methylotenera
1888,Ga0081607_111615,Ga0081607_121223,0.02313,positive,mobilis,JLW8,Methylotenera
1889,Ga0081607_111615,Ga0081607_117613,0.02515,positive,mobilis,JLW8,Methylotenera
1890,Ga0081607_111615,Ga0081607_12208,0.02644,positive,mobilis,JLW8,Methylotenera
1891,Ga0081607_111615,Ga0081607_108458,0.02732,positive,mobilis,JLW8,Methylotenera
1892,Ga0081607_111615,Ga0081607_10701,0.02734,positive,mobilis,JLW8,Methylotenera
1893,Ga0081607_111615,Ga0081607_121224,0.02782,positive,mobilis,JLW8,Methylotenera
1894,Ga0081607_111615,Ga0081607_111616,0.03649,positive,mobilis,JLW8,Methylotenera
1895,Ga0081607_111615,Ga0081607_111620,0.04425,positive,mobilis,JLW8,Methylotenera
1896,Ga0081607_111615,Ga0081607_121225,0.04871,positive,mobilis,JLW8,Methylotenera
1897,Ga0081607_111615,Ga0081607_111619,0.05567,positive,mobilis,JLW8,Methylotenera
1898,Ga0081607_112019,Ga0081607_125323,0.01958,positive,mobilis,JLW8,Methylotenera
1899,Ga0081607_112019,Ga0081607_11288,0.02038,positive,mobilis,JLW8,Methylotenera
1900,Ga0081607_112019,Ga0081607_11358,0.02061,positive,mobilis,JLW8,Methylotenera
1901,Ga0081607_112019,Ga0081607_11529,0.02065,positive,mobilis,JLW8,Methylotenera
1902,Ga0081607_112019,Ga0081607_117613,-0.0207,negative,mobilis,JLW8,Methylotenera
1903,Ga0081607_112019,Ga0081607_125530,0.02182,positive,mobilis,JLW8,Methylotenera
1904,Ga0081607_112019,Ga0081607_114256,0.02183,positive,mobilis,JLW8,Methylotenera
1905,Ga0081607_112019,Ga0081607_11408,0.02356,positive,mobilis,JLW8,Methylotenera
1906,Ga0081607_112019,Ga0081607_11136,0.03057,positive,mobilis,JLW8,Methylotenera
1907,Ga0081607_108454,Ga0081607_111615,0.02007,positive,mobilis,JLW8,Methylotenera
1908,Ga0081607_108454,Ga0081607_12608,0.02244,positive,mobilis,JLW8,Methylotenera
1909,Ga0081607_108454,Ga0081607_108458,0.02289,positive,mobilis,JLW8,Methylotenera
1910,Ga0081607_108454,Ga0081607_108455,0.02397,positive,mobilis,JLW8,Methylotenera
1911,Ga0081607_108454,Ga0081607_108457,0.02577,positive,mobilis,JLW8,Methylotenera
1912,Ga0081607_108454,Ga0081607_108452,0.02766,positive,mobilis,JLW8,Methylotenera
1913,Ga0081607_108454,Ga0081607_109110,0.02813,positive,mobilis,JLW8,Methylotenera
1914,Ga0081607_108454,Ga0081607_12605,0.03398,positive,mobilis,JLW8,Methylotenera
1915,Ga0081607_111115,Ga0081607_108267,0.02015,positive,mobilis,JLW8,Methylotenera
1916,Ga0081607_111115,Ga0081607_114256,0.02062,positive,mobilis,JLW8,Methylotenera
1917,Ga0081607_111115,Ga0081607_11358,0.02099,positive,mobilis,JLW8,Methylotenera
1918,Ga0081607_111115,Ga0081607_112840,0.02164,positive,mobilis,JLW8,Methylotenera
1919,Ga0081607_111115,Ga0081607_10136,0.02169,positive,mobilis,JLW8,Methylotenera
1920,Ga0081607_111115,Ga0081607_115210,0.02191,positive,mobilis,JLW8,Methylotenera
1921,Ga0081607_111115,Ga0081607_113519,0.022,positive,mobilis,JLW8,Methylotenera
1922,Ga0081607_111115,Ga0081607_107612,0.02205,positive,mobilis,JLW8,Methylotenera
1923,Ga0081607_111115,Ga0081607_11357,0.02208,positive,mobilis,JLW8,Methylotenera
1924,Ga0081607_111115,Ga0081607_118613,0.0221,positive,mobilis,JLW8,Methylotenera
1925,Ga0081607_111115,Ga0081607_10524,0.02243,positive,mobilis,JLW8,Methylotenera
1926,Ga0081607_111115,Ga0081607_108422,0.02443,positive,mobilis,JLW8,Methylotenera
1927,Ga0081607_111115,Ga0081607_116937,0.02515,positive,mobilis,JLW8,Methylotenera
1928,Ga0081607_111115,Ga0081607_10301,0.02645,positive,mobilis,JLW8,Methylotenera
1929,Ga0081607_111115,Ga0081607_125530,0.02799,positive,mobilis,JLW8,Methylotenera
1930,Ga0081629_10632,Ga0081607_115210,0.0196,positive,mobilis,JLW8,Methylotenera
1931,Ga0081629_10632,Ga0081607_10749,0.01993,positive,mobilis,JLW8,Methylotenera
1932,Ga0081629_10632,Ga0081629_10591,0.02004,positive,mobilis,JLW8,Methylotenera
1933,Ga0081629_10632,Ga0081607_123012,0.02018,positive,mobilis,JLW8,Methylotenera
1934,Ga0081629_10632,Ga0081607_108458,-0.02026,negative,mobilis,JLW8,Methylotenera
1935,Ga0081629_10632,Ga0081629_11362,0.02063,positive,mobilis,JLW8,Methylotenera
1936,Ga0081629_10632,Ga0081607_11006,-0.02114,negative,mobilis,JLW8,Methylotenera
1937,Ga0081629_10632,Ga0081629_11162,0.02126,positive,mobilis,JLW8,Methylotenera
1938,Ga0081629_10632,Ga0081607_12364,0.02208,positive,mobilis,JLW8,Methylotenera
1939,Ga0081629_10632,Ga0081607_12606,0.02396,positive,mobilis,JLW8,Methylotenera
1940,Ga0081629_10632,Ga0081607_107612,0.02548,positive,mobilis,JLW8,Methylotenera
1941,Ga0081629_10632,Ga0081629_10206,0.02626,positive,mobilis,JLW8,Methylotenera
1942,Ga0081629_10632,Ga0081629_10266,0.02632,positive,mobilis,JLW8,Methylotenera
1943,Ga0081629_10632,Ga0081607_11332,0.02705,positive,mobilis,JLW8,Methylotenera
1944,Ga0081629_10632,Ga0081629_12073,0.02733,positive,mobilis,JLW8,Methylotenera
1945,Ga0081629_10632,Ga0081629_10915,0.0291,positive,mobilis,JLW8,Methylotenera
1946,Ga0081629_10632,Ga0081629_116111,0.02992,positive,mobilis,JLW8,Methylotenera
1947,Ga0081629_10632,Ga0081629_12205,0.0301,positive,mobilis,JLW8,Methylotenera
1948,Ga0081629_10632,Ga0081629_11844,0.03012,positive,mobilis,JLW8,Methylotenera
1949,Ga0081629_10632,Ga0081629_10478,0.03101,positive,mobilis,JLW8,Methylotenera
1950,Ga0081629_10632,Ga0081629_10401,0.03935,positive,mobilis,JLW8,Methylotenera
1951,Ga0081629_10632,Ga0081629_11135,0.0431,positive,mobilis,JLW8,Methylotenera
1952,Ga0081629_10632,Ga0081629_11451,0.04406,positive,mobilis,JLW8,Methylotenera
1953,Ga0081607_11637,Ga0081607_108267,0.01927,positive,mobilis,JLW8,Methylotenera
1954,Ga0081607_11637,Ga0081607_117723,0.01993,positive,mobilis,JLW8,Methylotenera
1955,Ga0081607_11637,Ga0081607_11022,0.02031,positive,mobilis,JLW8,Methylotenera
1956,Ga0081607_11637,Ga0081607_111728,0.02342,positive,mobilis,JLW8,Methylotenera
1957,Ga0081607_11637,Ga0081607_10881,0.0267,positive,mobilis,JLW8,Methylotenera
1958,Ga0081607_11637,Ga0081607_117812,0.0269,positive,mobilis,JLW8,Methylotenera
1959,Ga0081607_11637,Ga0081607_125326,0.02796,positive,mobilis,JLW8,Methylotenera
1960,Ga0081607_11637,Ga0081607_120732,0.02849,positive,mobilis,JLW8,Methylotenera
1961,Ga0081607_11909,Ga0081607_11469,0.01903,positive,mobilis,JLW8,Methylotenera
1962,Ga0081607_11909,Ga0081607_109525,0.01961,positive,mobilis,JLW8,Methylotenera
1963,Ga0081607_11909,Ga0081607_112840,0.01967,positive,mobilis,JLW8,Methylotenera
1964,Ga0081607_11909,Ga0081607_109535,0.01969,positive,mobilis,JLW8,Methylotenera
1965,Ga0081607_11909,Ga0081607_120720,0.02008,positive,mobilis,JLW8,Methylotenera
1966,Ga0081607_11909,Ga0081607_10919,0.02093,positive,mobilis,JLW8,Methylotenera
1967,Ga0081607_11909,Ga0081607_108453,0.02574,positive,mobilis,JLW8,Methylotenera
1968,Ga0081607_108266,Ga0081607_11288,0.01984,positive,mobilis,JLW8,Methylotenera
1969,Ga0081607_108266,Ga0081607_10431,0.02007,positive,mobilis,JLW8,Methylotenera
1970,Ga0081607_108266,Ga0081607_12364,0.02042,positive,mobilis,JLW8,Methylotenera
1971,Ga0081607_11332,Ga0081607_107940,-0.01928,negative,mobilis,JLW8,Methylotenera
1972,Ga0081607_11332,Ga0081607_116221,0.01943,positive,mobilis,JLW8,Methylotenera
1973,Ga0081607_11332,Ga0081607_10524,0.01952,positive,mobilis,JLW8,Methylotenera
1974,Ga0081607_11332,Ga0081607_10303,0.01963,positive,mobilis,JLW8,Methylotenera
1975,Ga0081607_11332,Ga0081629_10401,-0.02013,negative,mobilis,JLW8,Methylotenera
1976,Ga0081607_11332,Ga0081629_11365,-0.02021,negative,mobilis,JLW8,Methylotenera
1977,Ga0081607_11332,Ga0081607_113615,0.02039,positive,mobilis,JLW8,Methylotenera
1978,Ga0081607_11332,Ga0081607_122010,0.02073,positive,mobilis,JLW8,Methylotenera
1979,Ga0081607_11332,Ga0081607_12308,0.02097,positive,mobilis,JLW8,Methylotenera
1980,Ga0081607_11332,Ga0081607_107914,0.02271,positive,mobilis,JLW8,Methylotenera
1981,Ga0081607_11332,Ga0081607_122014,0.02284,positive,mobilis,JLW8,Methylotenera
1982,Ga0081607_11332,Ga0081607_10301,0.0232,positive,mobilis,JLW8,Methylotenera
1983,Ga0081607_11332,Ga0081607_120713,0.02391,positive,mobilis,JLW8,Methylotenera
1984,Ga0081607_11332,Ga0081607_12606,0.02561,positive,mobilis,JLW8,Methylotenera
1985,Ga0081607_11332,Ga0081607_107612,0.02628,positive,mobilis,JLW8,Methylotenera
1986,Ga0081607_11332,Ga0081607_12209,0.02644,positive,mobilis,JLW8,Methylotenera
1987,Ga0081607_11332,Ga0081629_10632,0.02705,positive,mobilis,JLW8,Methylotenera
1988,Ga0081607_11332,Ga0081607_122011,0.02736,positive,mobilis,JLW8,Methylotenera
1989,Ga0081607_11332,Ga0081607_122013,0.02736,positive,mobilis,JLW8,Methylotenera
1990,Ga0081607_11332,Ga0081607_122012,0.02901,positive,mobilis,JLW8,Methylotenera
1991,Ga0081607_11332,Ga0081607_122016,0.02925,positive,mobilis,JLW8,Methylotenera
1992,Ga0081607_11332,Ga0081607_12208,0.03155,positive,mobilis,JLW8,Methylotenera
1993,Ga0081607_11332,Ga0081607_113613,0.03273,positive,mobilis,JLW8,Methylotenera
1994,Ga0081607_11332,Ga0081607_115210,0.03274,positive,mobilis,JLW8,Methylotenera
1995,Ga0081607_11332,Ga0081607_122015,0.03736,positive,mobilis,JLW8,Methylotenera
1996,Ga0081607_11332,Ga0081607_116826,0.03927,positive,mobilis,JLW8,Methylotenera
1997,Ga0081607_11332,Ga0081607_113621,0.04065,positive,mobilis,JLW8,Methylotenera
1998,Ga0081607_11332,Ga0081607_11331,0.04095,positive,mobilis,JLW8,Methylotenera
1999,Ga0081607_11332,Ga0081629_122127,0.05198,positive,mobilis,JLW8,Methylotenera
2000,Ga0081607_117653,Ga0081607_108458,0.0202,positive,mobilis,JLW8,Methylotenera
2001,Ga0081607_117653,Ga0081607_125535,0.02021,positive,mobilis,JLW8,Methylotenera
2002,Ga0081607_117653,Ga0081607_116324,0.02131,positive,mobilis,JLW8,Methylotenera
2003,Ga0081607_117653,Ga0081607_12192,0.02131,positive,mobilis,JLW8,Methylotenera
2004,Ga0081607_117653,Ga0081607_108455,0.02174,positive,mobilis,JLW8,Methylotenera
2005,Ga0081607_117653,Ga0081607_107610,0.02175,positive,mobilis,JLW8,Methylotenera
2006,Ga0081607_117653,Ga0081607_11135,0.02208,positive,mobilis,JLW8,Methylotenera
2007,Ga0081607_117653,Ga0081607_110272,0.0233,positive,mobilis,JLW8,Methylotenera
2008,Ga0081607_117653,Ga0081607_108452,0.02344,positive,mobilis,JLW8,Methylotenera
2009,Ga0081607_117653,Ga0081607_107940,-0.02384,negative,mobilis,JLW8,Methylotenera
2010,Ga0081607_117653,Ga0081607_12606,0.02402,positive,mobilis,JLW8,Methylotenera
2011,Ga0081607_117653,Ga0081607_121224,0.02446,positive,mobilis,JLW8,Methylotenera
2012,Ga0081607_117653,Ga0081607_116325,0.02533,positive,mobilis,JLW8,Methylotenera
2013,Ga0081607_117653,Ga0081607_108457,0.02571,positive,mobilis,JLW8,Methylotenera
2014,Ga0081607_117653,Ga0081607_12208,0.02579,positive,mobilis,JLW8,Methylotenera
2015,Ga0081607_117653,Ga0081607_113625,0.02601,positive,mobilis,JLW8,Methylotenera
2016,Ga0081607_117653,Ga0081607_109110,0.02696,positive,mobilis,JLW8,Methylotenera
2017,Ga0081607_117653,Ga0081607_11631,0.02986,positive,mobilis,JLW8,Methylotenera
2018,Ga0081607_117653,Ga0081607_123012,0.03082,positive,mobilis,JLW8,Methylotenera
2019,Ga0081607_113641,Ga0081607_12365,0.02304,positive,mobilis,JLW8,Methylotenera
2020,Ga0081607_117812,Ga0081607_11136,0.01982,positive,mobilis,JLW8,Methylotenera
2021,Ga0081607_117812,Ga0081607_120732,0.02125,positive,mobilis,JLW8,Methylotenera
2022,Ga0081607_117812,Ga0081607_10918,0.02128,positive,mobilis,JLW8,Methylotenera
2023,Ga0081607_117812,Ga0081607_10881,0.02171,positive,mobilis,JLW8,Methylotenera
2024,Ga0081607_117812,Ga0081607_12205,0.02258,positive,mobilis,JLW8,Methylotenera
2025,Ga0081607_117812,Ga0081607_10311,0.0241,positive,mobilis,JLW8,Methylotenera
2026,Ga0081607_117812,Ga0081607_125323,0.025,positive,mobilis,JLW8,Methylotenera
2027,Ga0081607_117812,Ga0081607_11349,0.0253,positive,mobilis,JLW8,Methylotenera
2028,Ga0081607_117812,Ga0081607_11637,0.0269,positive,mobilis,JLW8,Methylotenera
2029,Ga0081607_111431,Ga0081607_10306,0.01922,positive,mobilis,JLW8,Methylotenera
2030,Ga0081607_111431,Ga0081607_11135,0.02084,positive,mobilis,JLW8,Methylotenera
2031,Ga0081607_116826,Ga0081607_111728,0.02028,positive,mobilis,JLW8,Methylotenera
2032,Ga0081607_116826,Ga0081607_120714,0.02029,positive,mobilis,JLW8,Methylotenera
2033,Ga0081607_116826,Ga0081607_12208,0.02166,positive,mobilis,JLW8,Methylotenera
2034,Ga0081607_116826,Ga0081607_122013,0.02415,positive,mobilis,JLW8,Methylotenera
2035,Ga0081607_116826,Ga0081607_122011,0.0247,positive,mobilis,JLW8,Methylotenera
2036,Ga0081607_116826,Ga0081607_120713,0.0264,positive,mobilis,JLW8,Methylotenera
2037,Ga0081607_116826,Ga0081607_113615,0.02746,positive,mobilis,JLW8,Methylotenera
2038,Ga0081607_116826,Ga0081607_122016,0.02814,positive,mobilis,JLW8,Methylotenera
2039,Ga0081607_116826,Ga0081607_122012,0.02846,positive,mobilis,JLW8,Methylotenera
2040,Ga0081607_116826,Ga0081607_12209,0.02906,positive,mobilis,JLW8,Methylotenera
2041,Ga0081607_116826,Ga0081607_122010,0.0291,positive,mobilis,JLW8,Methylotenera
2042,Ga0081607_116826,Ga0081607_122014,0.02926,positive,mobilis,JLW8,Methylotenera
2043,Ga0081607_116826,Ga0081607_113621,0.03093,positive,mobilis,JLW8,Methylotenera
2044,Ga0081607_116826,Ga0081607_11331,0.03313,positive,mobilis,JLW8,Methylotenera
2045,Ga0081607_116826,Ga0081607_11332,0.03927,positive,mobilis,JLW8,Methylotenera
2046,Ga0081607_116826,Ga0081607_113613,0.04026,positive,mobilis,JLW8,Methylotenera
2047,Ga0081607_116826,Ga0081607_122015,0.04924,positive,mobilis,JLW8,Methylotenera
2048,Ga0081607_11408,Ga0081607_11529,0.02242,positive,mobilis,JLW8,Methylotenera
2049,Ga0081607_11408,Ga0081607_11303,0.02295,positive,mobilis,JLW8,Methylotenera
2050,Ga0081607_11408,Ga0081607_11358,0.02306,positive,mobilis,JLW8,Methylotenera
2051,Ga0081607_11408,Ga0081607_125530,0.02315,positive,mobilis,JLW8,Methylotenera
2052,Ga0081607_11408,Ga0081607_10136,0.02353,positive,mobilis,JLW8,Methylotenera
2053,Ga0081607_11408,Ga0081607_112019,0.02356,positive,mobilis,JLW8,Methylotenera
2054,Ga0081607_10824,Ga0081607_117613,0.02032,positive,mobilis,JLW8,Methylotenera
2055,Ga0081607_10824,Ga0081607_123916,0.02289,positive,mobilis,JLW8,Methylotenera
2056,Ga0081607_10824,Ga0081607_11235,0.0275,positive,mobilis,JLW8,Methylotenera
2057,Ga0081607_108269,Ga0081607_10433,0.01936,positive,mobilis,JLW8,Methylotenera
2058,Ga0081607_108269,Ga0081607_11233,0.01989,positive,mobilis,JLW8,Methylotenera
2059,Ga0081607_108269,Ga0081607_112315,0.0199,positive,mobilis,JLW8,Methylotenera
2060,Ga0081607_108269,Ga0081607_114272,-0.02216,negative,mobilis,JLW8,Methylotenera
2061,Ga0081607_108269,Ga0081607_11793,0.02347,positive,mobilis,JLW8,Methylotenera
2062,Ga0081607_108269,Ga0081607_120416,0.02481,positive,mobilis,JLW8,Methylotenera
2063,Ga0081607_108269,Ga0081607_10822,0.03288,positive,mobilis,JLW8,Methylotenera
2064,Ga0081607_11135,Ga0081607_108268,0.01937,positive,mobilis,JLW8,Methylotenera
2065,Ga0081607_11135,Ga0081607_111728,0.01938,positive,mobilis,JLW8,Methylotenera
2066,Ga0081607_11135,Ga0081607_109535,0.01943,positive,mobilis,JLW8,Methylotenera
2067,Ga0081607_11135,Ga0081629_11844,0.01974,positive,mobilis,JLW8,Methylotenera
2068,Ga0081607_11135,Ga0081607_112831,0.02028,positive,mobilis,JLW8,Methylotenera
2069,Ga0081607_11135,Ga0081607_108273,-0.02073,negative,mobilis,JLW8,Methylotenera
2070,Ga0081607_11135,Ga0081607_111431,0.02084,positive,mobilis,JLW8,Methylotenera
2071,Ga0081607_11135,Ga0081607_117653,0.02208,positive,mobilis,JLW8,Methylotenera
2072,Ga0081607_11135,Ga0081607_120732,0.0223,positive,mobilis,JLW8,Methylotenera
2073,Ga0081607_11135,Ga0081607_117613,-0.02382,negative,mobilis,JLW8,Methylotenera
2074,Ga0081607_11135,Ga0081607_11304,0.02393,positive,mobilis,JLW8,Methylotenera
2075,Ga0081607_11135,Ga0081607_116320,0.0241,positive,mobilis,JLW8,Methylotenera
2076,Ga0081607_11135,Ga0081607_113818,0.02433,positive,mobilis,JLW8,Methylotenera
2077,Ga0081607_11135,Ga0081607_12323,0.02467,positive,mobilis,JLW8,Methylotenera
2078,Ga0081607_11135,Ga0081607_11284,0.02717,positive,mobilis,JLW8,Methylotenera
2079,Ga0081607_113613,Ga0081607_10301,0.019,positive,mobilis,JLW8,Methylotenera
2080,Ga0081607_113613,Ga0081607_108311,0.0205,positive,mobilis,JLW8,Methylotenera
2081,Ga0081607_113613,Ga0081629_10401,-0.02056,negative,mobilis,JLW8,Methylotenera
2082,Ga0081607_113613,Ga0081607_120714,0.02159,positive,mobilis,JLW8,Methylotenera
2083,Ga0081607_113613,Ga0081607_122011,0.02194,positive,mobilis,JLW8,Methylotenera
2084,Ga0081607_113613,Ga0081607_108666,0.02201,positive,mobilis,JLW8,Methylotenera
2085,Ga0081607_113613,Ga0081607_122013,0.02202,positive,mobilis,JLW8,Methylotenera
2086,Ga0081607_113613,Ga0081607_12208,0.02261,positive,mobilis,JLW8,Methylotenera
2087,Ga0081607_113613,Ga0081607_122012,0.02458,positive,mobilis,JLW8,Methylotenera
2088,Ga0081607_113613,Ga0081607_122010,0.02663,positive,mobilis,JLW8,Methylotenera
2089,Ga0081607_113613,Ga0081607_113615,0.02688,positive,mobilis,JLW8,Methylotenera
2090,Ga0081607_113613,Ga0081607_122016,0.02839,positive,mobilis,JLW8,Methylotenera
2091,Ga0081607_113613,Ga0081607_12209,0.02897,positive,mobilis,JLW8,Methylotenera
2092,Ga0081607_113613,Ga0081607_113621,0.0301,positive,mobilis,JLW8,Methylotenera
2093,Ga0081607_113613,Ga0081607_122015,0.03158,positive,mobilis,JLW8,Methylotenera
2094,Ga0081607_113613,Ga0081607_11332,0.03273,positive,mobilis,JLW8,Methylotenera
2095,Ga0081607_113613,Ga0081607_11331,0.03355,positive,mobilis,JLW8,Methylotenera
2096,Ga0081607_113613,Ga0081607_120713,0.03451,positive,mobilis,JLW8,Methylotenera
2097,Ga0081607_113613,Ga0081607_116826,0.04026,positive,mobilis,JLW8,Methylotenera
2098,Ga0081629_109314,Ga0081629_10401,0.02057,positive,mobilis,JLW8,Methylotenera
2099,Ga0081629_109314,Ga0081607_111620,-0.02071,negative,mobilis,JLW8,Methylotenera
2100,Ga0081629_109314,Ga0081607_107610,0.02145,positive,mobilis,JLW8,Methylotenera
2101,Ga0081629_109314,Ga0081629_11162,0.02153,positive,mobilis,JLW8,Methylotenera
2102,Ga0081629_109314,Ga0081607_117651,0.02186,positive,mobilis,JLW8,Methylotenera
2103,Ga0081629_109314,Ga0081607_12327,-0.02309,negative,mobilis,JLW8,Methylotenera
2104,Ga0081629_109314,Ga0081629_10373,0.02458,positive,mobilis,JLW8,Methylotenera
2105,Ga0081629_109314,Ga0081629_114116,0.02702,positive,mobilis,JLW8,Methylotenera
2106,Ga0081629_109314,Ga0081607_10701,0.02782,positive,mobilis,JLW8,Methylotenera
2107,Ga0081629_109314,Ga0081629_12128,0.0288,positive,mobilis,JLW8,Methylotenera
2108,Ga0081629_109314,Ga0081629_10206,0.02908,positive,mobilis,JLW8,Methylotenera
2109,Ga0081629_109314,Ga0081629_10266,0.03131,positive,mobilis,JLW8,Methylotenera
2110,Ga0081629_109314,Ga0081629_12205,0.03251,positive,mobilis,JLW8,Methylotenera
2111,Ga0081629_109314,Ga0081629_105315,0.03568,positive,mobilis,JLW8,Methylotenera
2112,Ga0081629_109314,Ga0081629_11362,0.03985,positive,mobilis,JLW8,Methylotenera
2113,Ga0081629_109314,Ga0081629_11365,0.04297,positive,mobilis,JLW8,Methylotenera
2114,Ga0081607_113621,Ga0081607_113615,0.01999,positive,mobilis,JLW8,Methylotenera
2115,Ga0081607_113621,Ga0081607_12208,0.02133,positive,mobilis,JLW8,Methylotenera
2116,Ga0081607_113621,Ga0081607_110243,0.02205,positive,mobilis,JLW8,Methylotenera
2117,Ga0081607_113621,Ga0081607_122010,0.02701,positive,mobilis,JLW8,Methylotenera
2118,Ga0081607_113621,Ga0081607_107940,0.02721,positive,mobilis,JLW8,Methylotenera
2119,Ga0081607_113621,Ga0081607_122016,0.02784,positive,mobilis,JLW8,Methylotenera
2120,Ga0081607_113621,Ga0081607_122011,0.02958,positive,mobilis,JLW8,Methylotenera
2121,Ga0081607_113621,Ga0081607_113613,0.0301,positive,mobilis,JLW8,Methylotenera
2122,Ga0081607_113621,Ga0081607_12209,0.03026,positive,mobilis,JLW8,Methylotenera
2123,Ga0081607_113621,Ga0081607_122015,0.03078,positive,mobilis,JLW8,Methylotenera
2124,Ga0081607_113621,Ga0081607_116826,0.03093,positive,mobilis,JLW8,Methylotenera
2125,Ga0081607_113621,Ga0081607_122013,0.03215,positive,mobilis,JLW8,Methylotenera
2126,Ga0081607_113621,Ga0081607_122012,0.03584,positive,mobilis,JLW8,Methylotenera
2127,Ga0081607_113621,Ga0081607_11332,0.04065,positive,mobilis,JLW8,Methylotenera
2128,Ga0081607_113621,Ga0081607_11331,0.04172,positive,mobilis,JLW8,Methylotenera
2129,Ga0081607_108216,Ga0081607_12327,0.01961,positive,mobilis,JLW8,Methylotenera
2130,Ga0081607_108216,Ga0081607_11612,-0.02093,negative,mobilis,JLW8,Methylotenera
2131,Ga0081607_108216,Ga0081607_107940,0.02163,positive,mobilis,JLW8,Methylotenera
2132,Ga0081607_108216,Ga0081607_112315,0.02508,positive,mobilis,JLW8,Methylotenera
2133,Ga0081607_108216,Ga0081607_10823,0.02645,positive,mobilis,JLW8,Methylotenera
2134,Ga0081607_108216,Ga0081607_110243,0.02647,positive,mobilis,JLW8,Methylotenera
2135,Ga0081607_108216,Ga0081607_11125,0.03272,positive,mobilis,JLW8,Methylotenera
2136,Ga0081607_123013,Ga0081607_116319,0.01907,positive,mobilis,JLW8,Methylotenera
2137,Ga0081607_123013,Ga0081607_107914,0.01936,positive,mobilis,JLW8,Methylotenera
2138,Ga0081607_123013,Ga0081607_121225,0.01956,positive,mobilis,JLW8,Methylotenera
2139,Ga0081607_123013,Ga0081607_108273,0.01982,positive,mobilis,JLW8,Methylotenera
2140,Ga0081607_123013,Ga0081607_10239,0.01999,positive,mobilis,JLW8,Methylotenera
2141,Ga0081607_123013,Ga0081607_12325,0.02028,positive,mobilis,JLW8,Methylotenera
2142,Ga0081607_123013,Ga0081607_10828,0.02125,positive,mobilis,JLW8,Methylotenera
2143,Ga0081607_123013,Ga0081607_110245,-0.02126,negative,mobilis,JLW8,Methylotenera
2144,Ga0081607_123013,Ga0081607_116325,0.02199,positive,mobilis,JLW8,Methylotenera
2145,Ga0081607_123013,Ga0081607_11868,0.02433,positive,mobilis,JLW8,Methylotenera
2146,Ga0081607_123013,Ga0081607_123012,0.04829,positive,mobilis,JLW8,Methylotenera
2147,Ga0081607_112840,Ga0081607_11909,0.01967,positive,mobilis,JLW8,Methylotenera
2148,Ga0081607_112840,Ga0081607_110272,0.01994,positive,mobilis,JLW8,Methylotenera
2149,Ga0081607_112840,Ga0081607_117613,-0.02,negative,mobilis,JLW8,Methylotenera
2150,Ga0081607_112840,Ga0081607_12192,0.02027,positive,mobilis,JLW8,Methylotenera
